,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
167776,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-05-29T00:00:00,2017-05-30,144.69,295.68
168105,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-05-31T00:00:00,2017-05-31,144.69,315.84
152933,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-06-02T00:00:00,2017-06-02,144.7,309.12
153808,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-06-12T00:00:00,2017-06-12,144.69,336.0
153749,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-06-12T00:00:00,2017-06-16,144.69,295.68
117718,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-06-27T00:00:00,2017-06-27,149.83,309.12
118267,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-07-04T00:00:00,2017-07-04,150.02,302.4
82448,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-07-11T00:00:00,2017-07-11,150.69,336.0
171427,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-07-25T00:00:00,2017-07-26,151.09,309.12
171606,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-07-27T00:00:00,2017-07-27,151.55,295.68
172094,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-08-03T00:00:00,2017-08-04,15.84,37.3
172600,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-08-11T00:00:00,2017-08-11,152.69,315.84
150299,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-08-17T00:00:00,2017-08-17,152.4,315.84
150637,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-08-21T00:00:00,2017-08-21,152.06,322.56
151075,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-08-23T00:00:00,2017-08-24,151.12,295.68
151376,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-08-28T00:00:00,2017-08-28,150.44,336.0
103997,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-08-28T00:00:00,2017-08-29,150.44,336.0
105549,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-09-07T00:00:00,2017-09-08,145.62,309.12
105543,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-09-07T00:00:00,2017-09-08,148.25,309.12
94636,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-09-13T00:00:00,2017-09-13,146.39,336.0
95205,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-09-19T00:00:00,2017-09-19,146.23,336.0
95340,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-09-20T00:00:00,2017-09-20,146.06,295.68
95573,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-09-21T00:00:00,2017-09-25,145.75,336.0
57987,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-10-02T00:00:00,2017-10-03,145.62,315.84
10801,fcdf609c077974b6a11e0b43616a31cf,6.0,2017-10-09T00:00:00,2017-10-09,145.3,309.12
10868,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-10-09T00:00:00,2017-10-10,145.3,336.0
12033,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-10-17T00:00:00,2017-10-17,142.79,336.0
255112,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-10-26T00:00:00,2017-10-26,146.34,295.68
255270,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-10-26T00:00:00,2017-10-26,145.6,295.68
200293,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-10-31T00:00:00,2017-10-31,15.12,35.062
201280,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-11-06T00:00:00,2017-11-06,147.43,336.0
201508,fcdf609c077974b6a11e0b43616a31cf,3.0,2017-11-07T00:00:00,2017-11-07,148.21,309.12
36196,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-11-08T00:00:00,2017-11-08,149.26,336.0
36209,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-11-08T00:00:00,2017-11-08,149.26,295.68
33044,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-11-16T00:00:00,2017-11-16,146.36,322.56
34293,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-11-22T00:00:00,2017-11-22,14.69,35.808
30499,fcdf609c077974b6a11e0b43616a31cf,2.0,2017-11-27T00:00:00,2017-11-27,142.12,322.56
31258,fcdf609c077974b6a11e0b43616a31cf,6.0,2017-11-29T00:00:00,2017-11-29,141.59,309.12
37866,fcdf609c077974b6a11e0b43616a31cf,6.0,2017-12-04T00:00:00,2017-12-04,141.59,268.8
37764,fcdf609c077974b6a11e0b43616a31cf,3.0,2017-12-04T00:00:00,2017-12-04,141.59,309.12
241778,fcdf609c077974b6a11e0b43616a31cf,1.0,2017-12-22T00:00:00,2017-12-22,135.08,315.84
132624,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-01-11T00:00:00,2018-01-11,13.77,35.808
132490,fcdf609c077974b6a11e0b43616a31cf,3.0,2018-01-11T00:00:00,2018-01-11,135.08,295.68
133477,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-01-19T00:00:00,2018-01-19,135.08,295.68
190804,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-01-24T00:00:00,2018-01-24,135.08,336.0
116836,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-03-01T00:00:00,2018-03-01,141.35,322.56
155226,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-03-09T00:00:00,2018-03-09,141.58,336.0
241381,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-03-12T00:00:00,2018-03-12,142.11,285.6
169422,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-03-21T00:00:00,2018-03-21,145.07,336.0
169590,fcdf609c077974b6a11e0b43616a31cf,4.0,2018-03-22T00:00:00,2018-03-23,145.41,309.12
83562,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-03-26T00:00:00,2018-03-26,147.0,336.0
115221,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-04-24T00:00:00,2018-04-24,147.99,309.12
115193,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-04-24T00:00:00,2018-04-24,147.99,336.0
129639,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-04-27T00:00:00,2018-04-27,150.57,322.56
130046,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-05-03T00:00:00,2018-05-03,151.39,309.12
195099,fcdf609c077974b6a11e0b43616a31cf,3.0,2018-05-23T00:00:00,2018-05-23,152.47,331.2
213544,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-05-28T00:00:00,2018-05-28,153.18,360.0
243744,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-06-18T00:00:00,2018-06-18,15.14,35.062
243696,fcdf609c077974b6a11e0b43616a31cf,6.0,2018-06-18T00:00:00,2018-06-19,153.84,316.8
243950,fcdf609c077974b6a11e0b43616a31cf,3.0,2018-06-20T00:00:00,2018-06-20,158.48,331.2
31742,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-06-27T00:00:00,2018-06-27,158.48,345.6
31775,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-06-27T00:00:00,2018-06-27,158.48,345.6
32487,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-07-06T00:00:00,2018-07-06,0.0,360.0
35898,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-08-08T00:00:00,2018-08-08,160.99,316.8
255570,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-08-27T00:00:00,2018-08-27,160.93,316.8
256279,fcdf609c077974b6a11e0b43616a31cf,4.0,2018-09-03T00:00:00,2018-09-03,160.85,331.2
21351,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-09-10T00:00:00,2018-09-10,161.85,345.6
21559,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-09-10T00:00:00,2018-09-11,162.31,331.2
21605,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-09-11T00:00:00,2018-09-11,162.31,316.8
22045,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-09-13T00:00:00,2018-09-13,163.47,331.2
46969,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-09-21T00:00:00,2018-09-21,156.19,345.6
46934,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-09-21T00:00:00,2018-09-21,163.47,316.8
47673,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-09-28T00:00:00,2018-09-28,161.79,331.2
222388,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-10-05T00:00:00,2018-10-05,153.79,345.6
233394,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-10-23T00:00:00,2018-10-23,153.33,360.0
233387,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-10-23T00:00:00,2018-10-23,153.33,316.8
233484,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-10-23T00:00:00,2018-10-24,151.65,324.0
181815,fcdf609c077974b6a11e0b43616a31cf,4.0,2018-11-07T00:00:00,2018-11-08,151.13,316.8
182784,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-11-13T00:00:00,2018-11-13,148.28,316.8
182859,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-11-13T00:00:00,2018-11-14,147.27,306.0
72796,fcdf609c077974b6a11e0b43616a31cf,6.0,2018-11-14T00:00:00,2018-11-15,147.27,306.0
73133,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-11-16T00:00:00,2018-11-19,147.27,360.0
73495,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-11-19T00:00:00,2018-11-19,147.27,316.8
73599,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-11-19T00:00:00,2018-11-19,147.27,316.8
160094,fcdf609c077974b6a11e0b43616a31cf,1.0,2018-12-09T00:00:00,2018-12-12,142.74,360.0
163637,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-12-17T00:00:00,2018-12-18,150.81,306.0
163824,fcdf609c077974b6a11e0b43616a31cf,2.0,2018-12-18T00:00:00,2018-12-19,150.81,345.6
72100,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-01-07T00:00:00,2019-01-07,150.81,360.0
72059,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-01-07T00:00:00,2019-01-07,150.81,360.0
72210,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-01-08T00:00:00,2019-01-08,150.81,306.0
72409,fcdf609c077974b6a11e0b43616a31cf,4.0,2019-01-09T00:00:00,2019-01-10,150.81,309.6
125637,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-01-15T00:00:00,2019-01-15,150.81,360.0
125950,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-01-17T00:00:00,2019-01-17,0.0,306.0
141971,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-01-31T00:00:00,2019-01-31,146.45,306.0
142069,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-02-01T00:00:00,2019-02-01,156.37,306.0
224629,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-02-28T00:00:00,2019-02-28,156.37,306.0
231534,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-03-12T00:00:00,2019-03-13,160.36,306.0
232186,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-03-18T00:00:00,2019-03-18,161.35,345.6
232129,fcdf609c077974b6a11e0b43616a31cf,3.0,2019-03-18T00:00:00,2019-03-18,161.35,306.0
20335,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-03-22T00:00:00,2019-03-25,163.01,306.0
20600,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-03-25T00:00:00,2019-03-26,163.01,345.6
48370,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-03-29T00:00:00,2019-03-29,0.0,35.808
245821,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-04-24T00:00:00,2019-04-24,0.0,306.0
246287,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-04-29T00:00:00,2019-04-29,0.0,360.0
4917,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-05-07T00:00:00,2019-05-08,147.7,360.0
61241,fcdf609c077974b6a11e0b43616a31cf,3.0,2019-05-20T00:00:00,2019-05-20,151.4,306.0
206234,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-06-04T00:00:00,2019-06-05,151.4,389.16
206512,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-06-07T00:00:00,2019-06-07,151.4,414.0
206768,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-06-10T00:00:00,2019-06-10,151.4,414.0
250396,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-06-18T00:00:00,2019-06-19,151.4,414.0
166072,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-07-30T00:00:00,2019-07-31,151.4,331.0
166248,fcdf609c077974b6a11e0b43616a31cf,2.0,2019-08-02T00:00:00,2019-08-05,151.4,331.0
89913,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-08-12T00:00:00,2019-08-12,151.4,231.0
108097,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-08-26T00:00:00,2019-08-26,151.4,231.0
108286,fcdf609c077974b6a11e0b43616a31cf,1.0,2019-08-27T00:00:00,2019-08-27,151.4,231.0
188270,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-08T00:00:00,2015-01-08,129.1,247.48
187998,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-07T00:00:00,2015-01-08,129.1,269.0
188752,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-12T00:00:00,2015-01-12,129.1,269.0
188815,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-01-12T00:00:00,2015-01-13,129.1,247.48
187573,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2014-12-01T00:00:00,2015-01-20,126.79,236.72
79981,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-23T00:00:00,2015-01-27,129.1,215.2
118697,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-30T00:00:00,2015-01-30,126.88,296.0
118514,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-01-29T00:00:00,2015-02-02,126.88,284.16
119243,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-03T00:00:00,2015-02-04,126.79,296.0
119616,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-05T00:00:00,2015-02-06,126.79,278.24
27339,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-10T00:00:00,2015-02-10,126.79,296.0
27519,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-12T00:00:00,2015-02-12,126.79,296.0
27760,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-16T00:00:00,2015-02-17,126.79,284.16
28201,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-02-19T00:00:00,2015-02-19,126.79,272.32
40672,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-02-26T00:00:00,2015-02-26,126.79,272.32
41281,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-03-03T00:00:00,2015-03-04,126.79,278.24
42166,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-03-09T00:00:00,2015-03-10,126.79,296.0
216346,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-03-12T00:00:00,2015-03-12,126.79,296.0
216552,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-03-13T00:00:00,2015-03-16,126.79,278.24
216722,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-03-16T00:00:00,2015-03-16,126.79,260.48
217231,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-03-18T00:00:00,2015-03-18,126.79,272.32
238717,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-03-23T00:00:00,2015-03-24,126.79,284.16
239008,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-03-25T00:00:00,2015-03-25,126.79,272.32
6623,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-08T00:00:00,2015-04-08,126.79,278.24
6645,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-08T00:00:00,2015-04-08,126.79,296.0
6615,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-08T00:00:00,2015-04-08,126.79,296.0
6846,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-10T00:00:00,2015-04-10,126.79,296.0
7031,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-13T00:00:00,2015-04-13,126.79,296.0
7108,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-13T00:00:00,2015-04-13,126.79,296.0
7596,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-15T00:00:00,2015-04-16,126.79,296.0
62637,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-20T00:00:00,2015-04-20,126.79,278.24
63310,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-27T00:00:00,2015-04-27,126.79,296.0
63422,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-04-27T00:00:00,2015-04-28,126.79,272.32
139427,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-05-13T00:00:00,2015-05-15,126.79,272.32
183327,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-05-20T00:00:00,2015-05-20,126.79,272.32
183462,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-05-20T00:00:00,2015-05-21,126.79,296.0
74659,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-06-02T00:00:00,2015-06-02,131.12,260.48
123409,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-06-26T00:00:00,2015-06-26,131.19,278.24
123564,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-06-29T00:00:00,2015-06-29,131.26,296.0
123675,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-06-30T00:00:00,2015-06-30,131.33,296.0
123784,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-07-01T00:00:00,2015-07-01,131.41,278.24
22700,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-07-03T00:00:00,2015-07-06,131.49,296.0
23564,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-07-17T00:00:00,2015-07-17,131.57,272.32
23620,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-07-20T00:00:00,2015-07-20,131.74,296.0
45420,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-07-29T00:00:00,2015-07-29,131.84,296.0
45860,fcbfab2f4cda26061ed9e3ee96a4fd61,3.0,2015-08-03T00:00:00,2015-08-03,131.93,260.48
45839,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-08-03T00:00:00,2015-08-03,131.93,272.32
46062,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-08-04T00:00:00,2015-08-04,132.35,284.16
220595,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-08-12T00:00:00,2015-08-12,132.47,281.0
234303,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-01T00:00:00,2015-09-01,132.47,296.0
234210,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-01T00:00:00,2015-09-01,132.47,278.24
1732,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-11T00:00:00,2015-09-11,132.47,296.0
1886,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-14T00:00:00,2015-09-14,132.47,278.24
2265,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-16T00:00:00,2015-09-16,132.47,296.0
2684,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-09-21T00:00:00,2015-09-21,132.47,272.32
66282,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-01T00:00:00,2015-10-01,132.47,272.32
196962,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-09T00:00:00,2015-10-09,132.47,296.0
197061,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-12T00:00:00,2015-10-12,132.47,260.48
197814,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-16T00:00:00,2015-10-16,132.47,296.0
197862,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-16T00:00:00,2015-10-19,132.47,284.16
198287,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-20T00:00:00,2015-10-20,14.1,29.592
198239,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-20T00:00:00,2015-10-20,132.47,260.48
198468,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-21T00:00:00,2015-10-21,132.47,296.0
259649,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-28T00:00:00,2015-10-29,132.47,296.0
259610,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-10-28T00:00:00,2015-10-30,132.47,260.48
14306,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-11-04T00:00:00,2015-11-04,132.47,284.16
15280,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-10T00:00:00,2015-11-10,132.47,296.0
53959,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-10T00:00:00,2015-11-10,132.47,296.0
15197,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-09T00:00:00,2015-11-10,132.47,296.0
54212,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-11T00:00:00,2015-11-11,132.47,296.0
55277,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-11-17T00:00:00,2015-11-17,132.47,278.24
55485,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-18T00:00:00,2015-11-18,132.47,296.0
97422,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-19T00:00:00,2015-11-20,132.47,284.16
101921,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2015-11-30T00:00:00,2015-11-30,132.47,272.32
101805,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-11-30T00:00:00,2015-11-30,132.47,278.24
102175,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-12-01T00:00:00,2015-12-02,132.47,272.32
174804,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-04T00:00:00,2016-01-04,131.49,296.0
174909,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-04T00:00:00,2016-01-04,131.49,284.16
175175,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-07T00:00:00,2016-01-07,131.45,260.48
175202,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-01-07T00:00:00,2016-01-07,131.45,272.32
85008,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-12T00:00:00,2016-01-12,131.4,278.24
85302,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-15T00:00:00,2016-01-15,131.38,284.16
85938,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-01-21T00:00:00,2016-01-21,131.36,278.24
86002,fcbfab2f4cda26061ed9e3ee96a4fd61,3.0,2016-01-22T00:00:00,2016-01-22,131.34,278.24
112316,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-01-26T00:00:00,2016-01-26,131.27,260.48
113136,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-01T00:00:00,2016-02-01,131.22,272.32
174545,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2015-12-22T00:00:00,2016-02-02,131.52,272.32
157783,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-09T00:00:00,2016-02-10,131.2,272.32
158425,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-16T00:00:00,2016-02-16,131.2,272.32
158780,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-18T00:00:00,2016-02-18,131.2,296.0
164183,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-02-22T00:00:00,2016-02-22,131.2,278.24
164246,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-22T00:00:00,2016-02-22,131.2,278.24
164648,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-02-24T00:00:00,2016-02-24,131.2,260.48
88800,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-03-07T00:00:00,2016-03-08,131.2,296.0
89692,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-03-11T00:00:00,2016-03-14,131.2,284.16
109618,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-03-16T00:00:00,2016-03-16,131.2,272.32
109850,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-03-18T00:00:00,2016-03-18,131.2,272.32
3605,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-03-31T00:00:00,2016-03-31,131.2,278.24
3677,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-04-01T00:00:00,2016-04-01,131.2,278.24
64428,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-04-15T00:00:00,2016-04-15,131.2,296.0
64553,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-04-18T00:00:00,2016-04-18,131.2,284.16
207397,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-04-27T00:00:00,2016-04-27,131.2,272.32
207473,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-04-28T00:00:00,2016-04-28,131.2,296.0
207485,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-04-28T00:00:00,2016-04-29,131.2,284.16
208739,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-05-10T00:00:00,2016-05-10,131.2,284.16
248663,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-05-12T00:00:00,2016-05-12,131.2,278.24
248972,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-05-16T00:00:00,2016-05-16,131.2,272.32
249331,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-05-19T00:00:00,2016-05-19,131.2,278.24
28822,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-05-26T00:00:00,2016-05-26,131.2,260.48
28985,fcbfab2f4cda26061ed9e3ee96a4fd61,3.0,2016-05-27T00:00:00,2016-05-27,131.2,278.24
40027,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-06-16T00:00:00,2016-06-16,131.2,296.0
40367,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-06-20T00:00:00,2016-06-20,131.2,278.24
236804,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-06-21T00:00:00,2016-06-21,131.2,272.32
237138,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-06-27T00:00:00,2016-06-27,131.2,272.32
237211,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-06-27T00:00:00,2016-06-27,131.2,272.32
237439,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-06-29T00:00:00,2016-06-29,131.2,296.0
237665,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-07-01T00:00:00,2016-07-01,131.2,260.48
237856,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-07-04T00:00:00,2016-07-04,131.2,272.32
237991,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-07-05T00:00:00,2016-07-05,131.2,296.0
42768,fcbfab2f4cda26061ed9e3ee96a4fd61,1.0,2016-08-03T00:00:00,2016-08-03,145.73,296.0
25613,fcbfab2f4cda26061ed9e3ee96a4fd61,2.0,2016-08-15T00:00:00,2016-08-15,145.98,260.48
