,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
233261,e092aed5316b555a770029849e06a7de,1.0,2018-10-23T00:00:00,2018-10-23,141.12,246.72
233539,e092aed5316b555a770029849e06a7de,1.0,2018-10-24T00:00:00,2018-10-24,141.11,241.58
233446,e092aed5316b555a770029849e06a7de,2.0,2018-10-23T00:00:00,2018-10-24,141.11,246.72
72897,e092aed5316b555a770029849e06a7de,1.0,2018-11-15T00:00:00,2018-11-15,140.21,257.0
73174,e092aed5316b555a770029849e06a7de,1.0,2018-11-16T00:00:00,2018-11-16,140.2,257.0
73308,e092aed5316b555a770029849e06a7de,1.0,2018-11-19T00:00:00,2018-11-19,140.18,257.0
73373,e092aed5316b555a770029849e06a7de,1.0,2018-11-17T00:00:00,2018-11-19,140.18,241.58
73533,e092aed5316b555a770029849e06a7de,1.0,2018-11-19T00:00:00,2018-11-19,140.18,236.44
74346,e092aed5316b555a770029849e06a7de,0.0,2018-11-22T00:00:00,2018-11-22,140.13,257.0
124258,e092aed5316b555a770029849e06a7de,1.0,2018-11-23T00:00:00,2018-11-26,140.13,241.58
124393,e092aed5316b555a770029849e06a7de,1.0,2018-11-25T00:00:00,2018-11-26,140.13,257.0
159275,e092aed5316b555a770029849e06a7de,1.0,2018-12-03T00:00:00,2018-12-03,140.09,246.72
159193,e092aed5316b555a770029849e06a7de,1.0,2018-12-03T00:00:00,2018-12-03,140.09,257.0
159120,e092aed5316b555a770029849e06a7de,1.0,2018-12-03T00:00:00,2018-12-03,140.09,236.44
162673,e092aed5316b555a770029849e06a7de,1.0,2018-12-10T00:00:00,2018-12-11,140.03,236.44
160275,e092aed5316b555a770029849e06a7de,1.0,2018-12-10T00:00:00,2018-12-11,140.03,246.72
163057,e092aed5316b555a770029849e06a7de,1.0,2018-12-12T00:00:00,2018-12-12,139.99,236.44
163323,e092aed5316b555a770029849e06a7de,1.0,2018-12-13T00:00:00,2018-12-14,139.99,257.0
163387,e092aed5316b555a770029849e06a7de,1.0,2018-12-14T00:00:00,2018-12-14,139.99,246.72
71636,e092aed5316b555a770029849e06a7de,1.0,2018-12-27T00:00:00,2019-01-02,139.99,241.58
71941,e092aed5316b555a770029849e06a7de,1.0,2019-01-04T00:00:00,2019-01-07,139.98,257.0
126085,e092aed5316b555a770029849e06a7de,1.0,2019-01-18T00:00:00,2019-01-18,139.99,257.0
126166,e092aed5316b555a770029849e06a7de,1.0,2019-01-21T00:00:00,2019-01-21,139.98,205.6
126277,e092aed5316b555a770029849e06a7de,1.0,2019-01-21T00:00:00,2019-01-21,139.98,257.0
126374,e092aed5316b555a770029849e06a7de,1.0,2019-01-22T00:00:00,2019-01-22,139.98,257.0
126522,e092aed5316b555a770029849e06a7de,2.0,2019-01-23T00:00:00,2019-01-23,139.99,236.44
126776,e092aed5316b555a770029849e06a7de,1.0,2019-01-24T00:00:00,2019-01-25,139.99,257.0
141250,e092aed5316b555a770029849e06a7de,1.0,2019-01-25T00:00:00,2019-01-28,139.99,241.58
142682,e092aed5316b555a770029849e06a7de,1.0,2019-02-06T00:00:00,2019-02-06,139.99,257.0
142758,e092aed5316b555a770029849e06a7de,1.0,2019-02-06T00:00:00,2019-02-06,139.99,257.0
180728,e092aed5316b555a770029849e06a7de,1.0,2019-02-12T00:00:00,2019-02-12,139.99,241.58
181333,e092aed5316b555a770029849e06a7de,1.0,2019-02-18T00:00:00,2019-02-18,139.98,241.58
223992,e092aed5316b555a770029849e06a7de,1.0,2019-02-21T00:00:00,2019-02-21,139.98,241.58
224402,e092aed5316b555a770029849e06a7de,1.0,2019-02-26T00:00:00,2019-02-26,139.99,257.0
224733,e092aed5316b555a770029849e06a7de,1.0,2019-02-28T00:00:00,2019-02-28,139.98,246.72
224898,e092aed5316b555a770029849e06a7de,1.0,2019-03-03T00:00:00,2019-03-04,139.99,246.72
126117,e092aed5316b555a770029849e06a7de,1.0,2019-01-18T00:00:00,2019-03-08,139.98,257.0
232088,e092aed5316b555a770029849e06a7de,1.0,2019-03-18T00:00:00,2019-03-18,139.99,257.0
20189,e092aed5316b555a770029849e06a7de,1.0,2019-03-22T00:00:00,2019-03-22,13.42,24.003
20539,e092aed5316b555a770029849e06a7de,1.0,2019-03-25T00:00:00,2019-03-25,139.98,257.0
232228,e092aed5316b555a770029849e06a7de,2.0,2019-03-18T00:00:00,2019-03-25,139.99,257.0
20761,e092aed5316b555a770029849e06a7de,1.0,2019-03-26T00:00:00,2019-03-26,139.99,236.44
49331,e092aed5316b555a770029849e06a7de,1.0,2019-04-04T00:00:00,2019-04-04,139.98,246.72
49385,e092aed5316b555a770029849e06a7de,1.0,2019-04-05T00:00:00,2019-04-05,139.98,257.0
211408,e092aed5316b555a770029849e06a7de,1.0,2019-04-16T00:00:00,2019-04-16,139.98,241.58
245807,e092aed5316b555a770029849e06a7de,1.0,2019-04-24T00:00:00,2019-04-24,139.99,236.44
246017,e092aed5316b555a770029849e06a7de,2.0,2019-04-26T00:00:00,2019-04-26,139.98,257.0
246217,e092aed5316b555a770029849e06a7de,1.0,2019-04-29T00:00:00,2019-04-29,139.98,246.72
246917,e092aed5316b555a770029849e06a7de,1.0,2019-05-06T00:00:00,2019-05-06,139.99,257.0
5260,e092aed5316b555a770029849e06a7de,1.0,2019-05-09T00:00:00,2019-05-10,139.98,257.0
62486,e092aed5316b555a770029849e06a7de,1.0,2019-05-31T00:00:00,2019-06-03,139.99,241.58
206430,e092aed5316b555a770029849e06a7de,1.0,2019-06-05T00:00:00,2019-06-07,139.98,257.0
207115,e092aed5316b555a770029849e06a7de,1.0,2019-06-12T00:00:00,2019-06-12,139.99,257.0
206487,e092aed5316b555a770029849e06a7de,1.0,2019-06-07T00:00:00,2019-06-14,139.98,241.58
250186,e092aed5316b555a770029849e06a7de,1.0,2019-06-17T00:00:00,2019-06-17,143.95,236.44
250347,e092aed5316b555a770029849e06a7de,1.0,2019-06-18T00:00:00,2019-06-18,144.03,246.72
250534,e092aed5316b555a770029849e06a7de,2.0,2019-06-22T00:00:00,2019-06-24,144.11,257.0
250734,e092aed5316b555a770029849e06a7de,1.0,2019-06-25T00:00:00,2019-06-25,144.28,241.58
250651,e092aed5316b555a770029849e06a7de,1.0,2019-06-24T00:00:00,2019-06-25,144.28,257.0
251096,e092aed5316b555a770029849e06a7de,1.0,2019-07-01T00:00:00,2019-07-01,144.28,236.44
251163,e092aed5316b555a770029849e06a7de,1.0,2019-07-01T00:00:00,2019-07-02,144.28,257.0
156105,e092aed5316b555a770029849e06a7de,1.0,2019-07-04T00:00:00,2019-07-04,144.28,241.58
156639,e092aed5316b555a770029849e06a7de,4.0,2019-07-10T00:00:00,2019-07-11,144.28,241.58
157253,e092aed5316b555a770029849e06a7de,2.0,2019-07-19T00:00:00,2019-07-19,144.28,257.0
165912,e092aed5316b555a770029849e06a7de,1.0,2019-07-29T00:00:00,2019-07-29,144.28,257.0
165988,e092aed5316b555a770029849e06a7de,1.0,2019-07-29T00:00:00,2019-07-30,144.28,236.44
166264,e092aed5316b555a770029849e06a7de,1.0,2019-08-02T00:00:00,2019-08-02,144.28,257.0
166353,e092aed5316b555a770029849e06a7de,2.0,2019-08-05T00:00:00,2019-08-05,144.28,257.0
166831,e092aed5316b555a770029849e06a7de,1.0,2019-08-09T00:00:00,2019-08-12,144.28,257.0
90317,e092aed5316b555a770029849e06a7de,1.0,2019-08-14T00:00:00,2019-08-14,144.61,241.58
90231,e092aed5316b555a770029849e06a7de,1.0,2019-08-14T00:00:00,2019-08-14,144.28,257.0
90850,e092aed5316b555a770029849e06a7de,1.0,2019-08-20T00:00:00,2019-08-20,144.28,257.0
90804,e092aed5316b555a770029849e06a7de,1.0,2019-08-20T00:00:00,2019-08-20,144.28,257.0
107925,e092aed5316b555a770029849e06a7de,1.0,2019-08-23T00:00:00,2019-08-23,144.28,257.0
108540,e092aed5316b555a770029849e06a7de,1.0,2019-08-29T00:00:00,2019-08-29,144.28,236.44
134222,e092aed5316b555a770029849e06a7de,1.0,2019-09-09T00:00:00,2019-09-09,144.62,257.0
134280,e092aed5316b555a770029849e06a7de,1.0,2019-09-09T00:00:00,2019-09-09,144.62,241.58
190206,e092aed5316b555a770029849e06a7de,1.0,2019-09-26T00:00:00,2019-09-26,144.63,236.44
99513,e092aed5316b555a770029849e06a7de,1.0,2019-10-08T00:00:00,2019-10-08,144.64,236.44
100076,e092aed5316b555a770029849e06a7de,2.0,2019-10-13T00:00:00,2019-10-14,144.64,257.0
101099,e092aed5316b555a770029849e06a7de,1.0,2019-10-19T00:00:00,2019-10-21,144.65,246.72
145748,e092aed5316b555a770029849e06a7de,1.0,2019-10-22T00:00:00,2019-10-22,144.66,246.72
145754,e092aed5316b555a770029849e06a7de,1.0,2019-10-22T00:00:00,2019-10-22,144.66,246.72
145793,e092aed5316b555a770029849e06a7de,1.0,2019-10-22T00:00:00,2019-10-22,144.66,241.58
146361,e092aed5316b555a770029849e06a7de,2.0,2019-10-25T00:00:00,2019-10-25,144.68,257.0
146407,e092aed5316b555a770029849e06a7de,1.0,2019-10-25T00:00:00,2019-10-25,144.68,236.44
175679,e092aed5316b555a770029849e06a7de,2.0,2019-10-31T00:00:00,2019-10-31,144.7,257.0
175965,e092aed5316b555a770029849e06a7de,1.0,2019-11-04T00:00:00,2019-11-04,144.71,241.58
176253,e092aed5316b555a770029849e06a7de,1.0,2019-11-05T00:00:00,2019-11-05,144.72,246.72
196238,e092aed5316b555a770029849e06a7de,1.0,2019-11-14T00:00:00,2019-11-14,144.73,257.0
196267,e092aed5316b555a770029849e06a7de,1.0,2019-11-14T00:00:00,2019-11-15,144.73,241.58
260140,e092aed5316b555a770029849e06a7de,1.0,2019-11-18T00:00:00,2019-11-18,144.74,257.0
260605,e092aed5316b555a770029849e06a7de,2.0,2019-11-20T00:00:00,2019-11-20,144.75,236.44
260842,e092aed5316b555a770029849e06a7de,1.0,2019-11-21T00:00:00,2019-11-21,144.77,241.58
15612,e092aed5316b555a770029849e06a7de,1.0,2019-11-26T00:00:00,2019-11-26,144.78,278.0
15748,e092aed5316b555a770029849e06a7de,1.0,2019-11-27T00:00:00,2019-11-27,144.79,261.32
16460,e092aed5316b555a770029849e06a7de,1.0,2019-12-02T00:00:00,2019-12-02,144.8,266.88
213077,e092aed5316b555a770029849e06a7de,1.0,2019-12-20T00:00:00,2019-12-23,144.8,266.88
213135,e092aed5316b555a770029849e06a7de,1.0,2019-12-23T00:00:00,2019-12-27,144.8,255.76
244276,e092aed5316b555a770029849e06a7de,1.0,2019-12-30T00:00:00,2020-01-02,144.8,278.0
244630,e092aed5316b555a770029849e06a7de,2.0,2020-01-07T00:00:00,2020-01-07,144.8,278.0
244963,e092aed5316b555a770029849e06a7de,1.0,2020-01-08T00:00:00,2020-01-08,144.8,278.0
244977,e092aed5316b555a770029849e06a7de,1.0,2020-01-08T00:00:00,2020-01-08,144.8,255.76
245512,e092aed5316b555a770029849e06a7de,1.0,2020-01-13T00:00:00,2020-01-13,144.8,278.0
51606,e092aed5316b555a770029849e06a7de,1.0,2020-01-17T00:00:00,2020-01-20,144.8,261.32
52548,e092aed5316b555a770029849e06a7de,1.0,2020-01-27T00:00:00,2020-01-27,144.8,261.32
16697,e092aed5316b555a770029849e06a7de,1.0,2020-01-28T00:00:00,2020-01-28,144.8,261.32
17496,e092aed5316b555a770029849e06a7de,1.0,2020-02-04T00:00:00,2020-02-04,144.8,255.76
17723,e092aed5316b555a770029849e06a7de,1.0,2020-02-05T00:00:00,2020-02-05,144.8,255.76
228711,e092aed5316b555a770029849e06a7de,1.0,2020-02-14T00:00:00,2020-02-17,144.8,278.0
226772,e092aed5316b555a770029849e06a7de,1.0,2020-02-24T00:00:00,2020-02-24,144.8,278.0
227075,e092aed5316b555a770029849e06a7de,1.0,2020-02-26T00:00:00,2020-02-26,144.8,255.76
227793,e092aed5316b555a770029849e06a7de,1.0,2020-03-03T00:00:00,2020-03-05,144.8,266.88
177294,e092aed5316b555a770029849e06a7de,1.0,2020-03-09T00:00:00,2020-03-09,144.8,278.0
178182,e092aed5316b555a770029849e06a7de,1.0,2020-03-18T00:00:00,2020-03-18,144.8,255.76
144560,e092aed5316b555a770029849e06a7de,2.0,2020-03-23T00:00:00,2020-03-24,144.8,278.0
128474,e092aed5316b555a770029849e06a7de,1.0,2020-04-14T00:00:00,2020-04-14,144.8,278.0
128604,e092aed5316b555a770029849e06a7de,1.0,2020-04-16T00:00:00,2020-04-16,144.8,255.76
128694,e092aed5316b555a770029849e06a7de,1.0,2020-04-17T00:00:00,2020-04-20,144.8,278.0
128795,e092aed5316b555a770029849e06a7de,1.0,2020-04-20T00:00:00,2020-04-20,144.8,261.32
128827,e092aed5316b555a770029849e06a7de,1.0,2020-04-20T00:00:00,2020-04-21,144.8,278.0
129156,e092aed5316b555a770029849e06a7de,1.0,2020-04-26T00:00:00,2020-04-27,144.8,278.0
129208,e092aed5316b555a770029849e06a7de,1.0,2020-04-27T00:00:00,2020-04-27,144.8,261.32
129238,e092aed5316b555a770029849e06a7de,1.0,2020-04-27T00:00:00,2020-04-27,144.8,255.76
129267,e092aed5316b555a770029849e06a7de,2.0,2020-04-27T00:00:00,2020-04-28,144.8,278.0
69301,e092aed5316b555a770029849e06a7de,1.0,2020-05-11T00:00:00,2020-05-11,144.8,278.0
162510,e092aed5316b555a770029849e06a7de,1.0,2020-05-28T00:00:00,2020-05-28,144.8,261.32
162611,e092aed5316b555a770029849e06a7de,1.0,2020-05-29T00:00:00,2020-05-29,144.8,278.0
160437,e092aed5316b555a770029849e06a7de,1.0,2020-06-01T00:00:00,2020-06-01,144.8,255.76
160319,e092aed5316b555a770029849e06a7de,1.0,2020-06-01T00:00:00,2020-06-01,144.8,278.0
122162,e092aed5316b555a770029849e06a7de,2.0,2020-06-16T00:00:00,2020-06-16,144.8,278.0
122247,e092aed5316b555a770029849e06a7de,1.0,2020-06-16T00:00:00,2020-06-17,144.8,278.0
75996,e092aed5316b555a770029849e06a7de,1.0,2020-06-22T00:00:00,2020-06-22,144.8,261.32
76045,e092aed5316b555a770029849e06a7de,1.0,2020-06-22T00:00:00,2020-06-22,144.8,255.76
76106,e092aed5316b555a770029849e06a7de,1.0,2020-06-23T00:00:00,2020-06-23,144.79,278.0
76928,e092aed5316b555a770029849e06a7de,1.0,2020-07-06T00:00:00,2020-07-06,144.8,278.0
76988,e092aed5316b555a770029849e06a7de,2.0,2020-07-06T00:00:00,2020-07-07,144.8,278.0
76996,e092aed5316b555a770029849e06a7de,1.0,2020-07-07T00:00:00,2020-07-07,144.8,255.76
185148,e092aed5316b555a770029849e06a7de,1.0,2020-07-15T00:00:00,2020-07-15,141.92,255.76
185733,e092aed5316b555a770029849e06a7de,1.0,2020-07-22T00:00:00,2020-07-23,141.86,266.88
137844,e092aed5316b555a770029849e06a7de,1.0,2020-08-04T00:00:00,2020-08-04,141.86,261.32
236444,e092aed5316b555a770029849e06a7de,1.0,2020-08-24T00:00:00,2020-08-24,141.86,266.88
236619,e092aed5316b555a770029849e06a7de,1.0,2020-08-25T00:00:00,2020-08-25,141.86,266.88
219010,e092aed5316b555a770029849e06a7de,1.0,2020-08-26T00:00:00,2020-08-26,141.86,278.0
219145,e092aed5316b555a770029849e06a7de,1.0,2020-08-27T00:00:00,2020-08-28,141.86,261.32
219378,e092aed5316b555a770029849e06a7de,1.0,2020-08-31T00:00:00,2020-08-31,141.86,278.0
219694,e092aed5316b555a770029849e06a7de,1.0,2020-09-02T00:00:00,2020-09-02,141.86,278.0
219610,e092aed5316b555a770029849e06a7de,1.0,2020-09-01T00:00:00,2020-09-02,141.86,266.88
43694,e092aed5316b555a770029849e06a7de,1.0,2020-09-08T00:00:00,2020-09-08,141.86,266.88
43719,e092aed5316b555a770029849e06a7de,1.0,2020-09-08T00:00:00,2020-09-08,141.86,266.88
44021,e092aed5316b555a770029849e06a7de,1.0,2020-09-10T00:00:00,2020-09-10,141.86,255.76
43987,e092aed5316b555a770029849e06a7de,1.0,2020-09-10T00:00:00,2020-09-10,141.86,278.0
44295,e092aed5316b555a770029849e06a7de,1.0,2020-09-14T00:00:00,2020-09-14,141.86,278.0
44998,e092aed5316b555a770029849e06a7de,1.0,2020-09-20T00:00:00,2020-09-21,141.86,278.0
45097,e092aed5316b555a770029849e06a7de,1.0,2020-09-21T00:00:00,2020-09-21,141.86,278.0
24183,e092aed5316b555a770029849e06a7de,1.0,2020-09-21T00:00:00,2020-09-22,141.86,255.76
24499,e092aed5316b555a770029849e06a7de,2.0,2020-09-24T00:00:00,2020-09-24,141.86,278.0
24504,e092aed5316b555a770029849e06a7de,1.0,2020-09-24T00:00:00,2020-09-24,141.86,261.32
24858,e092aed5316b555a770029849e06a7de,1.0,2020-09-28T00:00:00,2020-09-28,141.86,255.76
24947,e092aed5316b555a770029849e06a7de,1.0,2020-09-28T00:00:00,2020-09-28,141.86,266.88
24782,e092aed5316b555a770029849e06a7de,1.0,2020-09-25T00:00:00,2020-09-28,141.86,278.0
25531,e092aed5316b555a770029849e06a7de,1.0,2020-10-01T00:00:00,2020-10-01,141.86,250.2
209068,e092aed5316b555a770029849e06a7de,1.0,2020-10-13T00:00:00,2020-10-13,141.86,278.0
209149,e092aed5316b555a770029849e06a7de,1.0,2020-10-13T00:00:00,2020-10-14,141.86,255.76
209131,e092aed5316b555a770029849e06a7de,1.0,2020-10-13T00:00:00,2020-10-14,141.86,278.0
209615,e092aed5316b555a770029849e06a7de,2.0,2020-10-15T00:00:00,2020-10-15,141.86,278.0
12680,e092aed5316b555a770029849e06a7de,1.0,2020-11-03T00:00:00,2020-11-03,141.86,278.0
13018,e092aed5316b555a770029849e06a7de,1.0,2020-11-04T00:00:00,2020-11-05,141.85,255.76
13326,e092aed5316b555a770029849e06a7de,1.0,2020-11-06T00:00:00,2020-11-09,141.86,278.0
257000,e092aed5316b555a770029849e06a7de,1.0,2020-11-09T00:00:00,2020-11-10,141.85,278.0
257323,e092aed5316b555a770029849e06a7de,1.0,2020-11-11T00:00:00,2020-11-11,141.85,244.64
257629,e092aed5316b555a770029849e06a7de,1.0,2020-11-13T00:00:00,2020-11-13,141.85,278.0
258083,e092aed5316b555a770029849e06a7de,1.0,2020-11-16T00:00:00,2020-11-16,141.86,261.32
198585,e092aed5316b555a770029849e06a7de,1.0,2020-11-18T00:00:00,2020-11-18,141.85,266.88
198843,e092aed5316b555a770029849e06a7de,1.0,2020-11-19T00:00:00,2020-11-19,141.86,278.0
199281,e092aed5316b555a770029849e06a7de,1.0,2020-11-23T00:00:00,2020-11-23,141.85,255.76
199758,e092aed5316b555a770029849e06a7de,2.0,2020-11-25T00:00:00,2020-11-25,141.86,266.88
173710,e092aed5316b555a770029849e06a7de,1.0,2020-12-03T00:00:00,2020-12-03,141.86,278.0
149269,e092aed5316b555a770029849e06a7de,1.0,2020-12-09T00:00:00,2020-12-10,141.85,261.32
149669,e092aed5316b555a770029849e06a7de,1.0,2020-12-11T00:00:00,2020-12-14,138.43,255.76
103424,e092aed5316b555a770029849e06a7de,2.0,2020-12-18T00:00:00,2020-12-18,138.36,255.76
103667,e092aed5316b555a770029849e06a7de,1.0,2020-12-21T00:00:00,2020-12-21,138.22,278.0
95852,e092aed5316b555a770029849e06a7de,1.0,2020-12-30T00:00:00,2021-01-04,138.14,255.76
96491,e092aed5316b555a770029849e06a7de,1.0,2021-01-10T00:00:00,2021-01-11,138.14,278.0
96561,e092aed5316b555a770029849e06a7de,1.0,2021-01-11T00:00:00,2021-01-11,138.14,278.0
96527,e092aed5316b555a770029849e06a7de,1.0,2021-01-11T00:00:00,2021-01-11,138.14,278.0
96935,e092aed5316b555a770029849e06a7de,1.0,2021-01-14T00:00:00,2021-01-18,138.14,261.32
192448,e092aed5316b555a770029849e06a7de,1.0,2021-01-18T00:00:00,2021-01-19,138.14,278.0
192882,e092aed5316b555a770029849e06a7de,1.0,2021-01-21T00:00:00,2021-01-21,138.14,278.0
192999,e092aed5316b555a770029849e06a7de,3.0,2021-01-22T00:00:00,2021-01-22,138.14,266.88
193259,e092aed5316b555a770029849e06a7de,1.0,2021-01-25T00:00:00,2021-01-25,138.14,278.0
193579,e092aed5316b555a770029849e06a7de,1.0,2021-01-27T00:00:00,2021-01-28,138.14,278.0
132008,e092aed5316b555a770029849e06a7de,1.0,2021-02-08T00:00:00,2021-02-08,138.15,255.76
132092,e092aed5316b555a770029849e06a7de,2.0,2021-02-08T00:00:00,2021-02-08,138.15,255.76
106186,e092aed5316b555a770029849e06a7de,1.0,2021-02-15T00:00:00,2021-02-15,138.14,278.0
92923,e092aed5316b555a770029849e06a7de,1.0,2021-02-17T00:00:00,2021-02-18,138.15,278.0
170608,e092aed5316b555a770029849e06a7de,1.0,2021-03-03T00:00:00,2021-03-04,138.14,278.0
170600,e092aed5316b555a770029849e06a7de,1.0,2021-03-03T00:00:00,2021-03-04,138.14,261.32
151641,e092aed5316b555a770029849e06a7de,2.0,2021-03-09T00:00:00,2021-03-10,138.14,266.88
152084,e092aed5316b555a770029849e06a7de,1.0,2021-03-12T00:00:00,2021-03-12,138.0,278.0
152458,e092aed5316b555a770029849e06a7de,1.0,2021-03-15T00:00:00,2021-03-15,138.0,255.76
152262,e092aed5316b555a770029849e06a7de,1.0,2021-03-15T00:00:00,2021-03-15,138.0,266.88
253874,e092aed5316b555a770029849e06a7de,2.0,2021-03-26T00:00:00,2021-03-26,137.99,278.0
203290,e092aed5316b555a770029849e06a7de,1.0,2021-03-29T00:00:00,2021-03-29,137.99,278.0
203485,e092aed5316b555a770029849e06a7de,2.0,2021-03-30T00:00:00,2021-03-31,137.99,278.0
203846,e092aed5316b555a770029849e06a7de,1.0,2021-04-07T00:00:00,2021-04-07,137.98,278.0
58525,e092aed5316b555a770029849e06a7de,1.0,2021-04-13T00:00:00,2021-04-13,137.98,261.32
58543,e092aed5316b555a770029849e06a7de,1.0,2021-04-13T00:00:00,2021-04-13,137.98,278.0
59267,e092aed5316b555a770029849e06a7de,1.0,2021-04-20T00:00:00,2021-04-20,137.97,278.0
59233,e092aed5316b555a770029849e06a7de,1.0,2021-04-20T00:00:00,2021-04-20,137.97,255.76
59365,e092aed5316b555a770029849e06a7de,1.0,2021-04-21T00:00:00,2021-04-21,137.97,255.76
9513,e092aed5316b555a770029849e06a7de,1.0,2021-04-29T00:00:00,2021-04-29,137.97,255.76
9787,e092aed5316b555a770029849e06a7de,1.0,2021-05-03T00:00:00,2021-05-03,137.96,255.76
188398,21ec62fa8ae57a1439eec4f09c704806,2.5,2015-01-08T00:00:00,2015-01-09,953.99,1092.75
188696,21ec62fa8ae57a1439eec4f09c704806,4.0,2015-01-12T00:00:00,2015-01-12,953.99,1019.9
79238,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-01-19T00:00:00,2015-01-19,953.99,1019.9
187699,21ec62fa8ae57a1439eec4f09c704806,1.0,2014-12-03T00:00:00,2015-01-20,953.99,1165.6
80023,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-01-26T00:00:00,2015-01-26,953.99,1253.7
119095,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-02-02T00:00:00,2015-02-02,953.99,1791.0
118937,21ec62fa8ae57a1439eec4f09c704806,4.0,2015-02-02T00:00:00,2015-02-02,953.99,1253.7
27664,21ec62fa8ae57a1439eec4f09c704806,3.0,2015-02-16T00:00:00,2015-02-16,953.99,1253.7
40448,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-02-25T00:00:00,2015-02-25,953.99,1432.8
41189,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-03-03T00:00:00,2015-03-03,953.99,1791.0
41590,21ec62fa8ae57a1439eec4f09c704806,0.5,2015-03-04T00:00:00,2015-03-05,953.99,1719.36
42042,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-03-09T00:00:00,2015-03-09,953.99,1432.8
216669,21ec62fa8ae57a1439eec4f09c704806,3.0,2015-03-16T00:00:00,2015-03-16,953.99,1253.7
238536,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-03-23T00:00:00,2015-03-23,1033.21,1253.7
6348,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-04-07T00:00:00,2015-04-07,1035.89,1151.5
6631,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-04-08T00:00:00,2015-04-08,1041.85,1316.0
6699,21ec62fa8ae57a1439eec4f09c704806,10.0,2015-04-08T00:00:00,2015-04-08,1041.85,1546.3
7020,21ec62fa8ae57a1439eec4f09c704806,3.0,2015-04-13T00:00:00,2015-04-13,1074.8,1151.5
7173,21ec62fa8ae57a1439eec4f09c704806,10.0,2015-04-13T00:00:00,2015-04-13,1074.8,1398.25
62766,21ec62fa8ae57a1439eec4f09c704806,4.0,2015-04-21T00:00:00,2015-04-21,1074.8,1116.5
63087,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-04-27T00:00:00,2015-04-27,938.3,1116.5
138869,21ec62fa8ae57a1439eec4f09c704806,3.0,2015-05-11T00:00:00,2015-05-11,938.3,1116.5
183655,21ec62fa8ae57a1439eec4f09c704806,0.5,2015-05-22T00:00:00,2015-05-22,938.3,1531.2
74414,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-06-01T00:00:00,2015-06-01,938.3,1116.5
74951,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-06-03T00:00:00,2015-06-03,938.3,1595.0
75196,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-06-08T00:00:00,2015-06-08,938.3,1116.5
75805,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-06-11T00:00:00,2015-06-11,938.3,1276.0
75931,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-06-15T00:00:00,2015-06-15,938.3,1116.5
122906,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-06-22T00:00:00,2015-06-22,938.3,1116.5
23203,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-07-13T00:00:00,2015-07-13,938.3,1169.0
23684,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-07-20T00:00:00,2015-07-20,938.3,1169.0
23889,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-07-22T00:00:00,2015-07-22,938.3,1336.0
24009,21ec62fa8ae57a1439eec4f09c704806,3.0,2015-07-23T00:00:00,2015-07-23,938.3,1336.0
45943,21ec62fa8ae57a1439eec4f09c704806,0.5,2015-08-03T00:00:00,2015-08-03,938.3,1603.2
46577,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-08-10T00:00:00,2015-08-10,938.3,1569.8
220818,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-08-17T00:00:00,2015-08-17,938.3,1336.0
221937,21ec62fa8ae57a1439eec4f09c704806,2.0,2015-08-25T00:00:00,2015-08-25,938.3,1169.0
234012,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-08-31T00:00:00,2015-08-31,938.3,1169.0
234512,21ec62fa8ae57a1439eec4f09c704806,0.5,2015-09-03T00:00:00,2015-09-03,960.35,1603.2
235139,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-09-09T00:00:00,2015-09-09,959.3,1595.0
1762,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-09-14T00:00:00,2015-09-14,960.35,1169.0
2326,21ec62fa8ae57a1439eec4f09c704806,0.5,2015-09-17T00:00:00,2015-09-17,962.14,1670.0
2708,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-09-21T00:00:00,2015-09-21,962.8,1169.0
2660,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-09-21T00:00:00,2015-09-21,962.8,1336.0
3273,21ec62fa8ae57a1439eec4f09c704806,1.0,2015-09-23T00:00:00,2015-09-23,965.86,1336.0
